stazione_id;data;inquinante;valore
6;2021-11-09;NO2;71
6;2021-11-09;PM10;40
6;2021-11-09;PM25;30
7;2021-11-09;NO2;63
7;2021-11-09;O3;15
7;2021-11-09;PM10;30
8;2021-11-09;C6H6;
8;2021-11-09;CO_8h;
8;2021-11-09;NO2;
1;2021-11-08;NO2;
2;2021-11-08;C6H6;1.6
2;2021-11-08;NO2;60
2;2021-11-08;O3;48
2;2021-11-08;PM10;24
2;2021-11-08;PM25;19
2;2021-11-08;SO2;2.5
3;2021-11-08;CO_8h;1.8
3;2021-11-08;NO2;95
4;2021-11-08;C6H6;1.7
4;2021-11-08;CO_8h;1.7
4;2021-11-08;NO2;67
4;2021-11-08;PM10;26
5;2021-11-08;NO2;
5;2021-11-08;O3;
6;2021-11-08;C6H6;1.3
6;2021-11-08;CO_8h;1.2
6;2021-11-08;NO2;70
6;2021-11-08;PM10;29
6;2021-11-08;PM25;22
7;2021-11-08;NO2;67
7;2021-11-08;O3;47
7;2021-11-08;PM10;22
8;2021-11-08;C6H6;
8;2021-11-08;CO_8h;
8;2021-11-08;NO2;
1;2021-11-05;NO2;
2;2021-11-05;C6H6;1.2
2;2021-11-05;NO2;64
2;2021-11-05;O3;54
2;2021-11-05;PM10;12
2;2021-11-05;PM25;8
2;2021-11-05;SO2;2.5
3;2021-11-05;CO_8h;1.2
3;2021-11-05;NO2;99
4;2021-11-05;C6H6;1.3
4;2021-11-05;CO_8h;1.3
4;2021-11-05;NO2;71
4;2021-11-05;PM10;11
5;2021-11-05;NO2;
5;2021-11-05;O3;
6;2021-11-05;C6H6;
6;2021-11-05;CO_8h;1.1
6;2021-11-05;NO2;71
6;2021-11-05;PM10;26
6;2021-11-05;PM25;16
7;2021-11-05;NO2;78
7;2021-11-05;O3;51
7;2021-11-05;PM10;13
8;2021-11-05;C6H6;
8;2021-11-05;CO_8h;
8;2021-11-05;NO2;
1;2021-11-04;NO2;
2;2021-11-04;C6H6;1
2;2021-11-04;NO2;51
2;2021-11-04;O3;20
2;2021-11-04;PM10;15
2;2021-11-04;PM25;10
2;2021-11-04;SO2;2.5
3;2021-11-04;CO_8h;1.3
3;2021-11-04;NO2;62
4;2021-11-04;C6H6;1.6
4;2021-11-04;CO_8h;1.1
4;2021-11-04;NO2;95
4;2021-11-04;PM10;21
5;2021-11-04;NO2;
5;2021-11-04;O3;
6;2021-11-04;C6H6;
6;2021-11-04;CO_8h;0.9
6;2021-11-04;NO2;58
6;2021-11-04;PM10;19
6;2021-11-04;PM25;11
7;2021-11-04;NO2;62
7;2021-11-04;O3;20
7;2021-11-04;PM10;14
8;2021-11-04;C6H6;
8;2021-11-04;CO_8h;
8;2021-11-04;NO2;
1;2021-11-03;NO2;
2;2021-11-03;C6H6;
2;2021-11-03;NO2;
2;2021-11-03;O3;15
2;2021-11-03;PM10;23
2;2021-11-03;PM25;17
2;2021-11-03;SO2;
3;2021-11-03;CO_8h;1.2
3;2021-11-03;NO2;72
4;2021-11-03;C6H6;2
4;2021-11-03;CO_8h;1.1
4;2021-11-03;NO2;115
4;2021-11-03;PM10;26
5;2021-11-03;NO2;
5;2021-11-03;O3;
6;2021-11-03;C6H6;
6;2021-11-03;CO_8h;1.1
6;2021-11-03;NO2;84
6;2021-11-03;PM10;36
6;2021-11-03;PM25;26
7;2021-11-03;NO2;58
7;2021-11-03;O3;20
7;2021-11-03;PM10;24
8;2021-11-03;C6H6;
8;2021-11-03;CO_8h;
8;2021-11-03;NO2;
1;2021-11-02;NO2;
2;2021-11-02;C6H6;1.5
2;2021-11-02;NO2;45
2;2021-11-02;O3;26
2;2021-11-02;PM10;22
2;2021-11-02;PM25;17
2;2021-11-02;SO2;2.5
3;2021-11-02;CO_8h;0.7
3;2021-11-02;NO2;53
4;2021-11-02;C6H6;1.6
4;2021-11-02;CO_8h;0.9
4;2021-11-02;NO2;65
4;2021-11-02;PM10;31
5;2021-11-02;NO2;
5;2021-11-02;O3;
6;2021-11-02;C6H6;
6;2021-11-02;CO_8h;1
6;2021-11-02;NO2;51
6;2021-11-02;PM10;31
6;2021-11-02;PM25;17
7;2021-11-02;NO2;49
7;2021-11-02;O3;27
7;2021-11-02;PM10;24
8;2021-11-02;C6H6;
8;2021-11-02;CO_8h;
8;2021-11-02;NO2;
1;2021-10-29;NO2;
2;2021-10-29;C6H6;3.1
2;2021-10-29;NO2;97
2;2021-10-29;O3;43
2;2021-10-29;PM10;59
2;2021-10-29;PM25;38
2;2021-10-29;SO2;6
3;2021-10-29;CO_8h;1.9
3;2021-10-29;NO2;130
4;2021-10-29;C6H6;3
4;2021-10-29;CO_8h;2.4
4;2021-10-29;NO2;109
4;2021-10-29;PM10;60
5;2021-10-29;NO2;
5;2021-10-29;O3;
6;2021-10-29;C6H6;
6;2021-10-29;CO_8h;1.4
6;2021-10-29;NO2;92
6;2021-10-29;PM10;65
6;2021-10-29;PM25;44
7;2021-10-29;NO2;102
7;2021-10-29;O3;50
7;2021-10-29;PM10;52
8;2021-10-29;C6H6;
8;2021-10-29;CO_8h;
8;2021-10-29;NO2;
1;2021-10-28;NO2;
2;2021-10-28;C6H6;2.4
2;2021-10-28;NO2;88
2;2021-10-28;O3;54
2;2021-10-28;PM10;49
2;2021-10-28;PM25;32
2;2021-10-28;SO2;5
3;2021-10-28;CO_8h;1.6
3;2021-10-28;NO2;115
4;2021-10-28;C6H6;2.9
4;2021-10-28;CO_8h;2.4
4;2021-10-28;NO2;109
4;2021-10-28;PM10;55
5;2021-10-28;NO2;
5;2021-10-28;O3;
6;2021-10-28;C6H6;
6;2021-10-28;CO_8h;1.4
6;2021-10-28;NO2;88
6;2021-10-28;PM10;60
6;2021-10-28;PM25;41
7;2021-10-28;NO2;94
7;2021-10-28;O3;42
7;2021-10-28;PM10;50
8;2021-10-28;C6H6;
8;2021-10-28;CO_8h;
8;2021-10-28;NO2;
1;2021-10-27;NO2;
2;2021-10-27;C6H6;2.6
2;2021-10-27;NO2;88
2;2021-10-27;O3;44
2;2021-10-27;PM10;52
2;2021-10-27;PM25;35
2;2021-10-27;SO2;5
3;2021-10-27;CO_8h;1.5
3;2021-10-27;NO2;114
4;2021-10-27;C6H6;2.4
4;2021-10-27;CO_8h;1.9
4;2021-10-27;NO2;100
4;2021-10-27;PM10;46
5;2021-10-27;NO2;
5;2021-10-27;O3;
6;2021-10-27;C6H6;
6;2021-10-27;CO_8h;1.2
6;2021-10-27;NO2;81
6;2021-10-27;PM10;58
6;2021-10-27;PM25;40
7;2021-10-27;NO2;91
7;2021-10-27;O3;43
7;2021-10-27;PM10;48
8;2021-10-27;C6H6;
8;2021-10-27;CO_8h;
8;2021-10-27;NO2;
1;2021-10-26;NO2;
2;2021-10-26;C6H6;1.5
2;2021-10-26;NO2;75
2;2021-10-26;O3;60
2;2021-10-26;PM10;29
2;2021-10-26;PM25;18
2;2021-10-26;SO2;2.5
3;2021-10-26;CO_8h;1.3
3;2021-10-26;NO2;90
4;2021-10-26;C6H6;2.1
4;2021-10-26;CO_8h;1.7
4;2021-10-26;NO2;86
4;2021-10-26;PM10;34
5;2021-10-26;NO2;
5;2021-10-26;O3;
6;2021-10-26;C6H6;
6;2021-10-26;CO_8h;0.9
6;2021-10-26;NO2;69
6;2021-10-26;PM10;31
6;2021-10-26;PM25;20
7;2021-10-26;NO2;76
7;2021-10-26;O3;50
7;2021-10-26;PM10;24
8;2021-10-26;C6H6;
8;2021-10-26;CO_8h;
8;2021-10-26;NO2;
1;2021-10-25;NO2;
2;2021-10-25;C6H6;1.3
2;2021-10-25;NO2;65
2;2021-10-25;O3;56
2;2021-10-25;PM10;25
2;2021-10-25;PM25;18
2;2021-10-25;SO2;2.5
3;2021-10-25;CO_8h;1
3;2021-10-25;NO2;76
4;2021-10-25;C6H6;1.6
4;2021-10-25;CO_8h;1.5
4;2021-10-25;NO2;74
4;2021-10-25;PM10;32
5;2021-10-25;NO2;
5;2021-10-25;O3;
6;2021-10-25;C6H6;
6;2021-10-25;CO_8h;1.1
6;2021-10-25;NO2;60
6;2021-10-25;PM10;26
6;2021-10-25;PM25;19
7;2021-10-25;NO2;67
7;2021-10-25;O3;53
7;2021-10-25;PM10;25
8;2021-10-25;C6H6;
8;2021-10-25;CO_8h;
8;2021-10-25;NO2;
1;2021-10-22;NO2;
2;2021-10-22;C6H6;1.7
2;2021-10-22;NO2;70
2;2021-10-22;O3;50
2;2021-10-22;PM10;30
2;2021-10-22;PM25;18
2;2021-10-22;SO2;2.5
3;2021-10-22;CO_8h;0.9
3;2021-10-22;NO2;81
4;2021-10-22;C6H6;1.7
4;2021-10-22;CO_8h;1.5
4;2021-10-22;NO2;107
4;2021-10-22;PM10;36
5;2021-10-22;NO2;
5;2021-10-22;O3;
6;2021-10-22;C6H6;
6;2021-10-22;CO_8h;1.2
6;2021-10-22;NO2;74
6;2021-10-22;PM10;
6;2021-10-22;PM25;
7;2021-10-22;NO2;78
7;2021-10-22;O3;50
7;2021-10-22;PM10;33
8;2021-10-22;C6H6;
8;2021-10-22;CO_8h;
8;2021-10-22;NO2;
1;2021-10-21;NO2;
2;2021-10-21;C6H6;3
2;2021-10-21;NO2;75
2;2021-10-21;O3;14
2;2021-10-21;PM10;71
2;2021-10-21;PM25;49
2;2021-10-21;SO2;11
3;2021-10-21;CO_8h;1.6
3;2021-10-21;NO2;90
4;2021-10-21;C6H6;2.6
4;2021-10-21;CO_8h;2.4
4;2021-10-21;NO2;144
4;2021-10-21;PM10;83
5;2021-10-21;NO2;
5;2021-10-21;O3;
6;2021-10-21;C6H6;
6;2021-10-21;CO_8h;1.4
6;2021-10-21;NO2;86
6;2021-10-21;PM10;
6;2021-10-21;PM25;
7;2021-10-21;NO2;84
7;2021-10-21;O3;22
7;2021-10-21;PM10;80
8;2021-10-21;C6H6;
8;2021-10-21;CO_8h;
8;2021-10-21;NO2;
1;2021-10-20;NO2;
2;2021-10-20;C6H6;2.8
2;2021-10-20;NO2;103
2;2021-10-20;O3;70
2;2021-10-20;PM10;78
2;2021-10-20;PM25;54
2;2021-10-20;SO2;5
3;2021-10-20;CO_8h;1.5
3;2021-10-20;NO2;130
4;2021-10-20;C6H6;2.7
4;2021-10-20;CO_8h;2.2
4;2021-10-20;NO2;138
4;2021-10-20;PM10;82
5;2021-10-20;NO2;
5;2021-10-20;O3;
6;2021-10-20;C6H6;
6;2021-10-20;CO_8h;1.3
6;2021-10-20;NO2;101
6;2021-10-20;PM10;
6;2021-10-20;PM25;
7;2021-10-20;NO2;104
7;2021-10-20;O3;63
7;2021-10-20;PM10;80
8;2021-10-20;C6H6;
8;2021-10-20;CO_8h;
8;2021-10-20;NO2;
1;2021-10-19;NO2;
2;2021-10-19;C6H6;2.3
2;2021-10-19;NO2;102
2;2021-10-19;O3;78
2;2021-10-19;PM10;54
2;2021-10-19;PM25;37
2;2021-10-19;SO2;2.5
3;2021-10-19;CO_8h;1.4
3;2021-10-19;NO2;135
4;2021-10-19;C6H6;2.5
4;2021-10-19;CO_8h;1.9
4;2021-10-19;NO2;115
4;2021-10-19;PM10;55
5;2021-10-19;NO2;
5;2021-10-19;O3;
6;2021-10-19;C6H6;
6;2021-10-19;CO_8h;1.2
6;2021-10-19;NO2;101
6;2021-10-19;PM10;
6;2021-10-19;PM25;
7;2021-10-19;NO2;102
7;2021-10-19;O3;79
7;2021-10-19;PM10;53
8;2021-10-19;C6H6;
8;2021-10-19;CO_8h;
8;2021-10-19;NO2;
1;2021-10-18;NO2;
2;2021-10-18;C6H6;2.3
2;2021-10-18;NO2;92
2;2021-10-18;O3;74
2;2021-10-18;PM10;45
2;2021-10-18;PM25;33
2;2021-10-18;SO2;2.5
3;2021-10-18;CO_8h;1.6
3;2021-10-18;NO2;108
4;2021-10-18;C6H6;2.2
4;2021-10-18;CO_8h;1.7
4;2021-10-18;NO2;109
4;2021-10-18;PM10;46
5;2021-10-18;NO2;
5;2021-10-18;O3;
6;2021-10-18;C6H6;
6;2021-10-18;CO_8h;1
6;2021-10-18;NO2;88
6;2021-10-18;PM10;51
6;2021-10-18;PM25;39
7;2021-10-18;NO2;99
7;2021-10-18;O3;76
7;2021-10-18;PM10;46
8;2021-10-18;C6H6;
8;2021-10-18;CO_8h;
8;2021-10-18;NO2;
1;2021-10-15;NO2;
2;2021-10-15;C6H6;1.1
2;2021-10-15;NO2;80
2;2021-10-15;O3;72
2;2021-10-15;PM10;25
2;2021-10-15;PM25;14
2;2021-10-15;SO2;5
3;2021-10-15;CO_8h;1
3;2021-10-15;NO2;93
4;2021-10-15;C6H6;1.6
4;2021-10-15;CO_8h;1.2
4;2021-10-15;NO2;88
4;2021-10-15;PM10;29
5;2021-10-15;NO2;
5;2021-10-15;O3;
6;2021-10-15;C6H6;
6;2021-10-15;CO_8h;0.8
6;2021-10-15;NO2;74
6;2021-10-15;PM10;27
6;2021-10-15;PM25;16
7;2021-10-15;NO2;72
7;2021-10-15;O3;67
7;2021-10-15;PM10;24
8;2021-10-15;C6H6;
8;2021-10-15;CO_8h;
8;2021-10-15;NO2;
1;2021-10-14;NO2;
2;2021-10-14;C6H6;1.7
2;2021-10-14;NO2;81
2;2021-10-14;O3;76
2;2021-10-14;PM10;41
2;2021-10-14;PM25;28
2;2021-10-14;SO2;2.5
3;2021-10-14;CO_8h;0.9
3;2021-10-14;NO2;92
4;2021-10-14;C6H6;2
4;2021-10-14;CO_8h;1
4;2021-10-14;NO2;88
4;2021-10-14;PM10;47
5;2021-10-14;NO2;
5;2021-10-14;O3;
6;2021-10-14;C6H6;
6;2021-10-14;CO_8h;0.8
6;2021-10-14;NO2;60
6;2021-10-14;PM10;48
6;2021-10-14;PM25;33
7;2021-10-14;NO2;70
7;2021-10-14;O3;67
7;2021-10-14;PM10;40
8;2021-10-14;C6H6;
8;2021-10-14;CO_8h;
8;2021-10-14;NO2;
1;2021-10-13;NO2;
2;2021-10-13;C6H6;1.5
2;2021-10-13;NO2;65
2;2021-10-13;O3;68
2;2021-10-13;PM10;34
2;2021-10-13;PM25;21
2;2021-10-13;SO2;5
3;2021-10-13;CO_8h;1.5
3;2021-10-13;NO2;98
4;2021-10-13;C6H6;2.1
4;2021-10-13;CO_8h;1.4
4;2021-10-13;NO2;114
4;2021-10-13;PM10;42
5;2021-10-13;NO2;
5;2021-10-13;O3;
6;2021-10-13;C6H6;
6;2021-10-13;CO_8h;0.9
6;2021-10-13;NO2;69
6;2021-10-13;PM10;43
6;2021-10-13;PM25;29
7;2021-10-13;NO2;70
7;2021-10-13;O3;67
7;2021-10-13;PM10;33
8;2021-10-13;C6H6;
8;2021-10-13;CO_8h;
8;2021-10-13;NO2;
1;2021-10-12;NO2;
2;2021-10-12;C6H6;2.4
2;2021-10-12;NO2;92
2;2021-10-12;O3;86
2;2021-10-12;PM10;36
2;2021-10-12;PM25;21
2;2021-10-12;SO2;2.5
3;2021-10-12;CO_8h;1.4
3;2021-10-12;NO2;128
4;2021-10-12;C6H6;2.3
4;2021-10-12;CO_8h;1.3
4;2021-10-12;NO2;99
4;2021-10-12;PM10;40
5;2021-10-12;NO2;
5;2021-10-12;O3;
6;2021-10-12;C6H6;
6;2021-10-12;CO_8h;0.8
6;2021-10-12;NO2;81
6;2021-10-12;PM10;50
6;2021-10-12;PM25;27
7;2021-10-12;NO2;87
7;2021-10-12;O3;86
7;2021-10-12;PM10;38
8;2021-10-12;C6H6;
8;2021-10-12;CO_8h;
8;2021-10-12;NO2;
1;2021-10-11;NO2;
2;2021-10-11;C6H6;0.5
2;2021-10-11;NO2;71
2;2021-10-11;O3;84
2;2021-10-11;PM10;29
2;2021-10-11;PM25;13
2;2021-10-11;SO2;2.5
3;2021-10-11;CO_8h;0.8
3;2021-10-11;NO2;90
4;2021-10-11;C6H6;1.1
4;2021-10-11;CO_8h;0.7
4;2021-10-11;NO2;78
4;2021-10-11;PM10;33
5;2021-10-11;NO2;
5;2021-10-11;O3;
6;2021-10-11;C6H6;2.2
6;2021-10-11;CO_8h;0.6
6;2021-10-11;NO2;46
6;2021-10-11;PM10;32
6;2021-10-11;PM25;14
7;2021-10-11;NO2;46
7;2021-10-11;O3;85
7;2021-10-11;PM10;29
8;2021-10-11;C6H6;
8;2021-10-11;CO_8h;
8;2021-10-11;NO2;
1;2021-10-08;NO2;
2;2021-10-08;C6H6;1.7
2;2021-10-08;NO2;55
2;2021-10-08;O3;50
2;2021-10-08;PM10;18
2;2021-10-08;PM25;10
2;2021-10-08;SO2;2.5
3;2021-10-08;CO_8h;0.9
3;2021-10-08;NO2;84
4;2021-10-08;C6H6;1.9
4;2021-10-08;CO_8h;1.5
4;2021-10-08;NO2;69
4;2021-10-08;PM10;21
5;2021-10-08;NO2;
5;2021-10-08;O3;
6;2021-10-08;C6H6;
6;2021-10-08;CO_8h;0.8
6;2021-10-08;NO2;55
6;2021-10-08;PM10;24
6;2021-10-08;PM25;12
7;2021-10-08;NO2;61
7;2021-10-08;O3;53
7;2021-10-08;PM10;19
8;2021-10-08;C6H6;
8;2021-10-08;CO_8h;
8;2021-10-08;NO2;
1;2021-10-07;NO2;
2;2021-10-07;C6H6;0.5
2;2021-10-07;NO2;62
2;2021-10-07;O3;70
2;2021-10-07;PM10;10
2;2021-10-07;PM25;5
2;2021-10-07;SO2;2.5
3;2021-10-07;CO_8h;0.8
3;2021-10-07;NO2;81
4;2021-10-07;C6H6;1.3
4;2021-10-07;CO_8h;1.4
4;2021-10-07;NO2;75
4;2021-10-07;PM10;13
5;2021-10-07;NO2;
5;2021-10-07;O3;
6;2021-10-07;C6H6;
6;2021-10-07;CO_8h;0.7
6;2021-10-07;NO2;61
6;2021-10-07;PM10;12
6;2021-10-07;PM25;6
7;2021-10-07;NO2;60
7;2021-10-07;O3;52
7;2021-10-07;PM10;11
8;2021-10-07;C6H6;
8;2021-10-07;CO_8h;
8;2021-10-07;NO2;
1;2021-10-06;NO2;
2;2021-10-06;C6H6;0.5
2;2021-10-06;NO2;42
2;2021-10-06;O3;61
2;2021-10-06;PM10;11
2;2021-10-06;PM25;4
2;2021-10-06;SO2;2.5
3;2021-10-06;CO_8h;0.8
3;2021-10-06;NO2;77
4;2021-10-06;C6H6;1.1
4;2021-10-06;CO_8h;1.2
4;2021-10-06;NO2;67
4;2021-10-06;PM10;18
5;2021-10-06;NO2;
5;2021-10-06;O3;
6;2021-10-06;C6H6;
6;2021-10-06;CO_8h;0.7
6;2021-10-06;NO2;46
6;2021-10-06;PM10;14
6;2021-10-06;PM25;6
7;2021-10-06;NO2;42
7;2021-10-06;O3;59
7;2021-10-06;PM10;12
8;2021-10-06;C6H6;
8;2021-10-06;CO_8h;
8;2021-10-06;NO2;
1;2021-10-05;NO2;
2;2021-10-05;C6H6;0.5
2;2021-10-05;NO2;57
2;2021-10-05;O3;64
2;2021-10-05;PM10;17
2;2021-10-05;PM25;10
2;2021-10-05;SO2;2.5
3;2021-10-05;CO_8h;0.8
3;2021-10-05;NO2;82
4;2021-10-05;C6H6;1.1
4;2021-10-05;CO_8h;1.3
4;2021-10-05;NO2;81
4;2021-10-05;PM10;25
5;2021-10-05;NO2;
5;2021-10-05;O3;
6;2021-10-05;C6H6;
6;2021-10-05;CO_8h;0.8
6;2021-10-05;NO2;59
6;2021-10-05;PM10;18
6;2021-10-05;PM25;15
7;2021-10-05;NO2;61
7;2021-10-05;O3;61
7;2021-10-05;PM10;19
8;2021-10-05;C6H6;
8;2021-10-05;CO_8h;
8;2021-10-05;NO2;
1;2021-10-04;NO2;
2;2021-10-04;C6H6;0.5
2;2021-10-04;NO2;30
2;2021-10-04;O3;60
2;2021-10-04;PM10;17
2;2021-10-04;PM25;12
2;2021-10-04;SO2;2.5
3;2021-10-04;CO_8h;0.8
3;2021-10-04;NO2;64
4;2021-10-04;C6H6;1
4;2021-10-04;CO_8h;1.3
4;2021-10-04;NO2;56
4;2021-10-04;PM10;26
5;2021-10-04;NO2;
5;2021-10-04;O3;
6;2021-10-04;C6H6;
6;2021-10-04;CO_8h;0.7
6;2021-10-04;NO2;37
6;2021-10-04;PM10;20
6;2021-10-04;PM25;15
7;2021-10-04;NO2;32
7;2021-10-04;O3;57
7;2021-10-04;PM10;18
8;2021-10-04;C6H6;
8;2021-10-04;CO_8h;
8;2021-10-04;NO2;
1;2021-10-01;NO2;
2;2021-10-01;C6H6;1
2;2021-10-01;NO2;81
2;2021-10-01;O3;91
2;2021-10-01;PM10;20
2;2021-10-01;PM25;11
2;2021-10-01;SO2;2.5
3;2021-10-01;CO_8h;1
3;2021-10-01;NO2;99
4;2021-10-01;C6H6;1.5
4;2021-10-01;CO_8h;1.3
4;2021-10-01;NO2;74
4;2021-10-01;PM10;23
5;2021-10-01;NO2;
5;2021-10-01;O3;
6;2021-10-01;C6H6;
6;2021-10-01;CO_8h;0.8
6;2021-10-01;NO2;61
6;2021-10-01;PM10;28
6;2021-10-01;PM25;13
7;2021-10-01;NO2;54
7;2021-10-01;O3;85
7;2021-10-01;PM10;18
8;2021-10-01;C6H6;
8;2021-10-01;CO_8h;
8;2021-10-01;NO2;
1;2021-09-30;NO2;
2;2021-09-30;C6H6;1.1
2;2021-09-30;NO2;56
2;2021-09-30;O3;107
2;2021-09-30;PM10;19
2;2021-09-30;PM25;12
2;2021-09-30;SO2;5
3;2021-09-30;CO_8h;1.4
3;2021-09-30;NO2;106
4;2021-09-30;C6H6;1
4;2021-09-30;CO_8h;1.4
4;2021-09-30;NO2;66
4;2021-09-30;PM10;24
5;2021-09-30;NO2;
5;2021-09-30;O3;
6;2021-09-30;C6H6;
6;2021-09-30;CO_8h;1
6;2021-09-30;NO2;65
6;2021-09-30;PM10;16
6;2021-09-30;PM25;7
7;2021-09-30;NO2;61
7;2021-09-30;O3;96
7;2021-09-30;PM10;19
8;2021-09-30;C6H6;
8;2021-09-30;CO_8h;
8;2021-09-30;NO2;
1;2021-09-29;NO2;
2;2021-09-29;C6H6;1.9
2;2021-09-29;NO2;87
2;2021-09-29;O3;106
2;2021-09-29;PM10;37
2;2021-09-29;PM25;24
2;2021-09-29;SO2;2.5
3;2021-09-29;CO_8h;1.3
3;2021-09-29;NO2;122
4;2021-09-29;C6H6;2
4;2021-09-29;CO_8h;1.5
4;2021-09-29;NO2;73
4;2021-09-29;PM10;44
5;2021-09-29;NO2;
5;2021-09-29;O3;
6;2021-09-29;C6H6;
6;2021-09-29;CO_8h;1.1
6;2021-09-29;NO2;82
6;2021-09-29;PM10;
6;2021-09-29;PM25;25
7;2021-09-29;NO2;86
7;2021-09-29;O3;104
7;2021-09-29;PM10;43
8;2021-09-29;C6H6;
8;2021-09-29;CO_8h;
8;2021-09-29;NO2;
1;2021-09-28;NO2;
2;2021-09-28;C6H6;1.2
2;2021-09-28;NO2;57
2;2021-09-28;O3;65
2;2021-09-28;PM10;26
2;2021-09-28;PM25;17
2;2021-09-28;SO2;2.5
3;2021-09-28;CO_8h;0.8
3;2021-09-28;NO2;74
4;2021-09-28;C6H6;1.1
4;2021-09-28;CO_8h;1.2
4;2021-09-28;NO2;45
4;2021-09-28;PM10;34
5;2021-09-28;NO2;
5;2021-09-28;O3;
6;2021-09-28;C6H6;
6;2021-09-28;CO_8h;0.9
6;2021-09-28;NO2;54
6;2021-09-28;PM10;
6;2021-09-28;PM25;
7;2021-09-28;NO2;60
7;2021-09-28;O3;64
7;2021-09-28;PM10;27
8;2021-09-28;C6H6;
8;2021-09-28;CO_8h;
8;2021-09-28;NO2;
1;2021-09-27;NO2;
2;2021-09-27;C6H6;1.2
2;2021-09-27;NO2;55
2;2021-09-27;O3;61
2;2021-09-27;PM10;31
2;2021-09-27;PM25;22
2;2021-09-27;SO2;2.5
3;2021-09-27;CO_8h;1
3;2021-09-27;NO2;61
4;2021-09-27;C6H6;1.1
4;2021-09-27;CO_8h;1.1
4;2021-09-27;NO2;52
4;2021-09-27;PM10;46
5;2021-09-27;NO2;
5;2021-09-27;O3;
6;2021-09-27;C6H6;
6;2021-09-27;CO_8h;0.9
6;2021-09-27;NO2;52
6;2021-09-27;PM10;30
6;2021-09-27;PM25;21
7;2021-09-27;NO2;52
7;2021-09-27;O3;67
7;2021-09-27;PM10;32
8;2021-09-27;C6H6;
8;2021-09-27;CO_8h;
8;2021-09-27;NO2;
1;2021-09-24;NO2;
2;2021-09-24;C6H6;0.5
2;2021-09-24;NO2;94
2;2021-09-24;O3;94
2;2021-09-24;PM10;25
2;2021-09-24;PM25;15
2;2021-09-24;SO2;2.5
3;2021-09-24;CO_8h;0.8
3;2021-09-24;NO2;116
4;2021-09-24;C6H6;1.4
4;2021-09-24;CO_8h;1.2
4;2021-09-24;NO2;75
4;2021-09-24;PM10;26
5;2021-09-24;NO2;
5;2021-09-24;O3;
6;2021-09-24;C6H6;
6;2021-09-24;CO_8h;0.25
6;2021-09-24;NO2;74
6;2021-09-24;PM10;31
6;2021-09-24;PM25;16
7;2021-09-24;NO2;90
7;2021-09-24;O3;98
7;2021-09-24;PM10;20
8;2021-09-24;C6H6;
8;2021-09-24;CO_8h;
8;2021-09-24;NO2;
1;2021-09-23;NO2;
2;2021-09-23;C6H6;0.5
2;2021-09-23;NO2;56
2;2021-09-23;O3;103
2;2021-09-23;PM10;25
2;2021-09-23;PM25;17
2;2021-09-23;SO2;2.5
3;2021-09-23;CO_8h;0.9
3;2021-09-23;NO2;100
4;2021-09-23;C6H6;1.5
4;2021-09-23;CO_8h;1.1
4;2021-09-23;NO2;73
4;2021-09-23;PM10;25
5;2021-09-23;NO2;
5;2021-09-23;O3;
6;2021-09-23;C6H6;1.9
6;2021-09-23;CO_8h;0.5
6;2021-09-23;NO2;50
6;2021-09-23;PM10;31
6;2021-09-23;PM25;20
7;2021-09-23;NO2;58
7;2021-09-23;O3;92
7;2021-09-23;PM10;21
8;2021-09-23;C6H6;
8;2021-09-23;CO_8h;
8;2021-09-23;NO2;
1;2021-09-22;NO2;
2;2021-09-22;C6H6;0.5
2;2021-09-22;NO2;65
2;2021-09-22;O3;81
2;2021-09-22;PM10;12
2;2021-09-22;PM25;6
2;2021-09-22;SO2;2.5
3;2021-09-22;CO_8h;0.8
3;2021-09-22;NO2;83
4;2021-09-22;C6H6;1.3
4;2021-09-22;CO_8h;1
4;2021-09-22;NO2;78
4;2021-09-22;PM10;11
5;2021-09-22;NO2;
5;2021-09-22;O3;
6;2021-09-22;C6H6;2
6;2021-09-22;CO_8h;
6;2021-09-22;NO2;70
6;2021-09-22;PM10;20
6;2021-09-22;PM25;6
7;2021-09-22;NO2;55
7;2021-09-22;O3;76
7;2021-09-22;PM10;12
8;2021-09-22;C6H6;
8;2021-09-22;CO_8h;
8;2021-09-22;NO2;
1;2021-09-21;NO2;
2;2021-09-21;C6H6;0.5
2;2021-09-21;NO2;63
2;2021-09-21;O3;80
2;2021-09-21;PM10;11
2;2021-09-21;PM25;5
2;2021-09-21;SO2;2.5
3;2021-09-21;CO_8h;0.8
3;2021-09-21;NO2;92
4;2021-09-21;C6H6;1.1
4;2021-09-21;CO_8h;0.8
4;2021-09-21;NO2;98
4;2021-09-21;PM10;9
5;2021-09-21;NO2;
5;2021-09-21;O3;
6;2021-09-21;C6H6;1.1
6;2021-09-21;CO_8h;
6;2021-09-21;NO2;61
6;2021-09-21;PM10;11
6;2021-09-21;PM25;6
7;2021-09-21;NO2;61
7;2021-09-21;O3;78
7;2021-09-21;PM10;10
8;2021-09-21;C6H6;
8;2021-09-21;CO_8h;
8;2021-09-21;NO2;
1;2021-09-20;NO2;
2;2021-09-20;C6H6;0.5
2;2021-09-20;NO2;25
2;2021-09-20;O3;91
2;2021-09-20;PM10;15
2;2021-09-20;PM25;10
2;2021-09-20;SO2;2.5
3;2021-09-20;CO_8h;0.7
3;2021-09-20;NO2;68
4;2021-09-20;C6H6;0.5
